id,mun_key,mun_name,mun_name_short,mun_zip,mun_pop_cen22,mun_pop_cen22m,mun_pop_cen22f,mun_dens_cen22,mun_sizekm2,state,lat,lon,geo
256,093630000000,Weiden i.d.OPf.,NA,92637,42444,20631,21813,601,70.57,NA,NA,NA,NA
257,059780020020,"Kamen, Stadt",NA,59174,42319,20642,21677,1033,40.95,NA,NA,NA,NA
258,081165001033,"Kirchheim unter Teck, Stadt",NA,73230,42299,20964,21335,1045,40.47,NA,NA,NA,NA
259,051660016016,"Nettetal, Stadt",NA,41334,41955,20590,21365,500,83.87,NA,NA,NA,NA
260,032410009009,"Laatzen, Stadt",NA,30880,41838,20213,21625,1225,34.16,NA,NA,NA,NA
261,033530005005,"Buchholz in der Nordheide, Stadt",NA,21244,41737,20280,21457,558,74.76,NA,NA,NA,NA
262,064380002002,"Dreieich, Stadt",NA,63303,41692,20633,21059,783,53.27,NA,NA,NA,NA
263,081195003067,"Schorndorf, Stadt",NA,73614,41647,20572,21075,733,56.83,NA,NA,NA,NA
264,145220180180,"Freiberg, Stadt, Universitätsstadt",NA,09599,41519,20838,20681,859,48.31,NA,NA,NA,NA
265,120600052052,"Eberswalde, Stadt",NA,16225,41481,20277,21204,443,93.63,NA,NA,NA,NA
266,032410021021,"Wunstorf, Stadt",NA,31515,41211,20126,21085,328,125.74,NA,NA,NA,NA
267,053700020020,"Hückelhoven, Stadt",NA,41836,41192,20321,20871,672,61.27,NA,NA,NA,NA
268,081160078078,"Leinfelden-Echterdingen, Stadt",NA,70771,41185,20387,20798,1378,29.89,NA,NA,NA,NA
269,064310002002,"Bensheim, Stadt",NA,64625,41124,20183,20941,711,57.83,NA,NA,NA,NA
270,093730147147,"Neumarkt i.d.OPf., GKSt",NA,92305,41103,20272,20831,520,79.01,NA,NA,NA,NA
271,094630000000,Coburg,NA,96450,41064,20023,21041,850,48.29,NA,NA,NA,NA
272,100410519519,"Völklingen, Stadt",NA,66333,40952,20017,20935,610,67.1,NA,NA,NA,NA
273,091790123123,"Germering, GKSt",NA,82110,40916,20128,20788,1893,21.61,NA,NA,NA,NA
274,033590010010,"Buxtehude, Hansestadt",NA,21614,40886,20138,20748,533,76.69,NA,NA,NA,NA
275,095650000000,Schwabach,NA,91126,40835,19932,20903,1001,40.8,NA,NA,NA,NA
276,057580024024,"Löhne, Stadt",NA,32584,40826,20100,20726,686,59.51,NA,NA,NA,NA
277,081165005049,"Nürtingen, Stadt",NA,72622,40773,20217,20556,870,46.88,NA,NA,NA,NA
278,160620041041,"Nordhausen, Stadt",NA,99734,40767,20047,20720,377,108.24,NA,NA,NA,NA
279,160630105105,"Eisenach, Stadt",NA,99817,40747,20012,20735,391,104.17,NA,NA,NA,NA
280,095610000000,Ansbach,NA,91522,40742,19754,20988,408,99.91,NA,NA,NA,NA
281,053820024024,"Königswinter, Stadt",NA,53639,40574,19913,20661,532,76.2,NA,NA,NA,NA
282,055540004004,"Ahaus, Stadt",NA,48683,40176,20138,20038,266,151.24,NA,NA,NA,NA
283,053340036036,"Würselen, Stadt",NA,52146,40145,19567,20578,1167,34.39,NA,NA,NA,NA
284,146285229270,"Pirna, Stadt",NA,01796,40128,19439,20689,756,53.06,NA,NA,NA,NA
285,057660044044,"Lemgo, Stadt",NA,32657,39905,19753,20152,396,100.85,NA,NA,NA,NA
286,081160080080,"Ostfildern, Stadt",NA,73760,39778,19752,20026,1744,22.81,NA,NA,NA,NA
287,073170000000,"Pirmasens, Stadt",NA,66953,39761,19654,20107,648,61.35,NA,NA,NA,NA
288,083170057057,"Kehl, Stadt",NA,77694,39584,19610,19974,527,75.07,NA,NA,NA,NA
289,051580024024,"Mettmann, Stadt",NA,40822,39542,19163,20379,929,42.56,NA,NA,NA,NA
290,120610260260,"Königs Wusterhausen, Stadt",NA,15711,39360,19382,19978,410,96.04,NA,NA,NA,NA
291,146280110110,"Freital, Stadt",NA,01705,39281,19235,20046,971,40.46,NA,NA,NA,NA
292,064360007007,"Hofheim am Taunus, Kreisstadt",NA,65719,39259,19195,20064,684,57.43,NA,NA,NA,NA
293,064350019019,"Maintal, Stadt",NA,63477,38987,19545,19442,1203,32.41,NA,NA,NA,NA
294,160700029029,"Ilmenau, Stadt",NA,98693,38834,19816,19018,195,198.69,NA,NA,NA,NA
295,081195001008,"Backnang, Stadt",NA,71522,38818,19304,19514,986,39.38,NA,NA,NA,NA
296,064380006006,"Langen (Hessen), Stadt",NA,63225,38785,19071,19714,1332,29.12,NA,NA,NA,NA
297,082150017017,"Ettlingen, Stadt",NA,76275,38578,18636,19942,680,56.75,NA,NA,NA,NA
298,053820044044,"Niederkassel, Stadt",NA,53859,38485,18952,19533,1075,35.79,NA,NA,NA,NA
299,055580012012,"Coesfeld, Stadt",NA,48653,38237,18895,19342,270,141.36,NA,NA,NA,NA
300,051700020020,"Kamp-Lintfort, Stadt",NA,47475,38217,18718,19499,605,63.14,NA,NA,NA,NA
301,055660012012,"Greven, Stadt",NA,48268,38212,18683,19529,272,140.26,NA,NA,NA,NA
302,055620016016,"Haltern am See, Stadt",NA,45721,38142,18648,19494,240,159.03,NA,NA,NA,NA
303,053620040040,"Wesseling, Stadt",NA,50389,38106,18812,19294,1631,23.37,NA,NA,NA,NA
304,150840550550,"Weißenfels, Stadt",NA,06667,37929,18498,19431,333,113.96,NA,NA,NA,NA
305,064380009009,"Neu-Isenburg, Hugenotten- und Waldenserstadt",NA,63263,37926,18615,19311,1561,24.29,NA,NA,NA,NA
306,150850135135,"Halberstadt, Stadt",NA,38820,37898,18349,19549,265,143.27,NA,NA,NA,NA
307,150900535535,"Stendal, Hansestadt",NA,39576,37850,18469,19381,141,269.24,NA,NA,NA,NA
308,055700052052,"Warendorf, Stadt",NA,48231,37703,18490,19213,213,176.88,NA,NA,NA,NA
309,100440115115,"Saarlouis, Kreisstadt",NA,66740,37667,18345,19322,870,43.3,NA,NA,NA,NA
310,146250020020,"Bautzen / Budyšin, Stadt",NA,02625,37566,18214,19352,563,66.67,NA,NA,NA,NA
311,091790121121,"Fürstenfeldbruck, GKSt",NA,82256,37420,18252,19168,1151,32.52,NA,NA,NA,NA
312,034540041041,"Papenburg, Stadt",NA,26871,37206,18916,18290,314,118.44,NA,NA,NA,NA
313,091770117117,"Erding, GKSt",NA,85435,37171,18028,19143,681,54.61,NA,NA,NA,NA
314,055700008008,"Beckum, Stadt",NA,59269,37133,18407,18726,333,111.46,NA,NA,NA,NA
315,083275006050,"Tuttlingen, Stadt",NA,78532,37109,18596,18513,410,90.45,NA,NA,NA,NA
316,082265008085,"Sinsheim, Stadt",NA,74889,37036,18456,18580,292,126.99,NA,NA,NA,NA
317,033530040040,"Winsen (Luhe), Stadt",NA,21423,36961,18365,18596,337,109.77,NA,NA,NA,NA
318,034540035035,"Meppen, Stadt",NA,49716,36930,18610,18320,196,188.4,NA,NA,NA,NA
319,150820015015,"Bitterfeld-Wolfen, Stadt",NA,06766,36592,17778,18814,419,87.23,NA,NA,NA,NA
320,034530004004,"Cloppenburg, Stadt",NA,49661,36565,18145,18420,516,70.86,NA,NA,NA,NA
321,057700032032,"Porta Westfalica, Stadt",NA,32457,36521,18247,18274,347,105.22,NA,NA,NA,NA
322,160640046046,"Mühlhausen/Thüringen, Stadt",NA,99974,36353,17780,18573,241,151.03,NA,NA,NA,NA
323,055660008008,"Emsdetten, Stadt",NA,48282,36159,18021,18138,502,72.06,NA,NA,NA,NA
324,064400003003,"Bad Vilbel, Stadt",NA,61118,35961,17571,18390,1400,25.68,NA,NA,NA,NA
325,065330009009,"Limburg a. d. Lahn, Kreisstadt",NA,65549,35938,17708,18230,796,45.16,NA,NA,NA,NA
326,081275002014,"Crailsheim, Stadt",NA,74564,35755,18153,17602,328,109.08,NA,NA,NA,NA
327,051700044044,"Voerde (Niederrhein), Stadt",NA,46562,35661,17339,18322,667,53.49,NA,NA,NA,NA
328,084175002002,"Balingen, Stadt",NA,72336,35623,17346,18277,394,90.32,NA,NA,NA,NA
329,064380001001,"Dietzenbach, Kreisstadt",NA,63128,35561,17787,17774,1640,21.68,NA,NA,NA,NA
330,055620008008,"Datteln, Stadt",NA,45711,35473,17386,18087,537,66.1,NA,NA,NA,NA
331,100450117117,"St. Ingbert, Stadt",NA,66386,35453,17237,18216,710,49.95,NA,NA,NA,NA
332,057660040040,"Lage, Stadt",NA,32791,35054,17291,17763,461,76.04,NA,NA,NA,NA
333,092710119119,"Deggendorf, GKSt",NA,94469,35044,17751,17293,454,77.14,NA,NA,NA,NA
334,073390030030,"Ingelheim am Rhein, Stadt",NA,55218,35016,17054,17962,478,73.31,NA,NA,NA,NA
335,059620016016,"Hemer, Stadt",NA,58675,35005,17230,17775,517,67.66,NA,NA,NA,NA
336,051540012012,"Geldern, Stadt",NA,47608,34962,17409,17553,361,96.97,NA,NA,NA,NA
337,010560050050,"Wedel, Stadt",NA,22880,34912,16879,18033,1033,33.81,NA,NA,NA,NA
338,051540016016,"Goch, Stadt",NA,47574,34907,17337,17570,302,115.43,NA,NA,NA,NA
339,053580024024,"Jülich, Stadt",NA,52428,34890,17605,17285,386,90.39,NA,NA,NA,NA
340,055660084084,"Steinfurt, Stadt",NA,48565,34860,17440,17420,312,111.67,NA,NA,NA,NA
341,160540000000,"Suhl, Stadt",NA,98527,34685,16861,17824,245,141.62,NA,NA,NA,NA
342,083365004069,"Rheinfelden (Baden), Stadt",NA,79618,34674,17013,17661,552,62.84,NA,NA,NA,NA
343,051620020020,"Korschenbroich, Stadt",NA,41352,34600,16826,17774,626,55.24,NA,NA,NA,NA
344,084265003021,"Biberach an der Riß, Stadt",NA,88400,34576,17051,17525,479,72.15,NA,NA,NA,NA
345,010620001001,"Ahrensburg, Stadt",NA,22926,34534,16434,18100,979,35.29,NA,NA,NA,NA
346,064310020020,"Viernheim, Stadt",NA,68519,34426,16928,17498,711,48.41,NA,NA,NA,NA
347,150880220220,"Merseburg, Stadt",NA,06217,34392,16981,17411,638,53.87,NA,NA,NA,NA
348,053780032032,"Wermelskirchen, Stadt",NA,42929,34375,16892,17483,460,74.8,NA,NA,NA,NA
349,032410015015,"Seelze, Stadt",NA,30926,34364,17052,17312,635,54.08,NA,NA,NA,NA
350,081155003021,"Herrenberg, Stadt",NA,71083,34192,16983,17209,520,65.7,NA,NA,NA,NA
351,051660012012,"Kempen, Stadt",NA,47906,34105,16377,17728,496,68.8,NA,NA,NA,NA
352,034570013013,"Leer (Ostfriesland), Stadt",NA,26789,34025,16510,17515,485,70.11,NA,NA,NA,NA
353,081180046046,"Kornwestheim, Stadt",NA,70806,33980,16791,17189,2319,14.65,NA,NA,NA,NA
354,032410002002,"Barsinghausen, Stadt",NA,30890,33941,16621,17320,330,102.81,NA,NA,NA,NA
355,120735051532,"Schwedt/Oder, Stadt",NA,16303,33730,16405,17325,94,360.74,NA,NA,NA,NA
356,034600009009,"Vechta, Stadt",NA,49377,33728,16836,16892,384,87.89,NA,NA,NA,NA
357,010530032032,"Geesthacht, Stadt",NA,21502,33519,16446,17073,1008,33.25,NA,NA,NA,NA
358,073200000000,"Zweibrücken, Stadt",NA,66482,33323,16525,16798,472,70.64,NA,NA,NA,NA
359,094740126126,"Forchheim, GKSt",NA,91301,33017,16262,16755,743,44.44,NA,NA,NA,NA
360,146270210210,"Radebeul, Stadt",NA,01445,32979,15904,17075,1262,26.14,NA,NA,NA,NA
361,064400002002,"Bad Nauheim, Stadt",NA,61231,32894,15473,17421,1011,32.54,NA,NA,NA,NA
362,033610001001,"Achim, Stadt",NA,28832,32870,16020,16850,483,68.06,NA,NA,NA,NA
363,033600025025,"Uelzen, Hansestadt",NA,29525,32821,15898,16923,240,136.84,NA,NA,NA,NA
364,010610046046,"Itzehoe, Stadt",NA,25524,32725,15895,16830,1147,28.54,NA,NA,NA,NA
365,032560022022,"Nienburg (Weser), Stadt",NA,31582,32608,15829,16779,505,64.53,NA,NA,NA,NA
366,064310013013,"Lampertheim, Stadt",NA,68623,32400,15927,16473,448,72.27,NA,NA,NA,NA
367,083360091091,"Weil am Rhein, Stadt",NA,79576,32236,15783,16453,1657,19.46,NA,NA,NA,NA
368,150850370370,"Wernigerode, Stadt",NA,38855,32167,15426,16741,189,170.5,NA,NA,NA,NA
369,057740020020,"Delbrück, Stadt",NA,33129,32166,16267,15899,205,157.28,NA,NA,NA,NA
370,120670144144,"Fürstenwalde/Spree, Stadt",NA,15517,32002,15917,16085,453,70.67,NA,NA,NA,NA
371,120680320320,"Neuruppin, Stadt",NA,16816,31962,15492,16470,105,305.19,NA,NA,NA,NA
372,150840355355,"Naumburg (Saale), Stadt",NA,06618,31940,15463,16477,245,130.25,NA,NA,NA,NA
373,051540008008,"Emmerich am Rhein, Stadt",NA,46446,31829,15716,16113,396,80.4,NA,NA,NA,NA
374,083350063063,"Radolfzell am Bodensee, Stadt",NA,78315,31734,15341,16393,542,58.55,NA,NA,NA,NA
375,100420113113,"Merzig, Kreisstadt",NA,66663,31697,15920,15777,291,108.98,NA,NA,NA,NA
376,064330008008,"Mörfelden-Walldorf, Stadt",NA,64546,31638,15814,15824,717,44.13,NA,NA,NA,NA
377,055620028028,"Oer-Erkenschwick, Stadt",NA,45739,31404,15171,16233,812,38.66,NA,NA,NA,NA
378,034590019019,"Georgsmarienhütte, Stadt",NA,49124,31244,15293,15951,563,55.49,NA,NA,NA,NA
379,051700032032,"Rheinberg, Stadt",NA,47495,31172,15344,15828,414,75.24,NA,NA,NA,NA
380,033520062062,"Geestland, Stadt",NA,27607,31093,15085,16008,87,356.56,NA,NA,NA,NA
381,160770001001,"Altenburg, Stadt",NA,04600,31093,14825,16268,681,45.69,NA,NA,NA,NA
382,032410003003,"Burgdorf, Stadt",NA,31303,31051,14994,16057,276,112.56,NA,NA,NA,NA
383,033580024024,"Walsrode, Stadt",NA,29664,31019,15260,15759,92,336.46,NA,NA,NA,NA
384,150890030030,"Bernburg (Saale), Stadt",NA,06406,30992,15114,15878,272,113.92,NA,NA,NA,NA
385,053820028028,"Lohmar, Stadt",NA,53797,30992,15271,15721,472,65.62,NA,NA,NA,NA
386,059700024024,"Kreuztal, Stadt",NA,57223,30905,15368,15537,435,71.07,NA,NA,NA,NA
387,066320002002,"Bad Hersfeld, Kreisstadt",NA,36251,30846,15080,15766,418,73.87,NA,NA,NA,NA
388,146250240240,"Hoyerswerda / Wojerecy, Stadt",NA,02977,30759,14675,16084,324,94.99,NA,NA,NA,NA
389,010580135135,"Rendsburg, Stadt",NA,24768,30633,15544,15089,1290,23.75,NA,NA,NA,NA
390,150890305305,"Schönebeck (Elbe), Stadt",NA,39218,30419,14848,15571,352,86.52,NA,NA,NA,NA
391,064400008008,"Friedberg (Hessen), Kreisstadt",NA,61169,30409,15530,14879,606,50.18,NA,NA,NA,NA
392,082155002007,"Bretten, Stadt",NA,75015,30274,15093,15181,426,71.1,NA,NA,NA,NA
393,059780040040,"Werne, Stadt",NA,59368,30202,14568,15634,397,76.14,NA,NA,NA,NA
394,071340045045,"Idar-Oberstein, Stadt",NA,55743,30170,14641,15529,329,91.58,NA,NA,NA,NA
395,064390015015,"Taunusstein, Stadt",NA,65232,30145,14643,15502,450,67.02,NA,NA,NA,NA
396,091850149149,"Neuburg a.d.Donau, GKSt",NA,86633,30135,15092,15043,371,81.29,NA,NA,NA,NA
397,055700028028,"Oelde, Stadt",NA,59302,30129,15016,15113,293,102.77,NA,NA,NA,NA
398,051580008008,"Haan, Stadt",NA,42781,30086,14368,15718,1244,24.19,NA,NA,NA,NA
399,057540032032,"Rietberg, Stadt",NA,33397,30055,15094,14961,272,110.31,NA,NA,NA,NA
400,071370003003,"Andernach, Stadt",NA,56626,30039,15003,15036,563,53.34,NA,NA,NA,NA
401,059540012012,"Gevelsberg, Stadt",NA,58285,30006,14677,15329,1139,26.34,NA,NA,NA,NA
402,097710130130,"Friedberg, St",NA,86316,29953,14604,15349,369,81.25,NA,NA,NA,NA
403,093760161161,"Schwandorf, GKSt",NA,92421,29877,14961,14916,241,123.8,NA,NA,NA,NA
404,081195006085,"Winnenden, Stadt",NA,71364,29876,14639,15237,1065,28.05,NA,NA,NA,NA
405,031550013013,"Einbeck, Stadt",NA,37574,29751,14617,15134,128,231.92,NA,NA,NA,NA
406,033560007007,"Osterholz-Scharmbeck, Stadt",NA,27711,29710,14536,15174,202,147.17,NA,NA,NA,NA
407,059580032032,"Meschede, Kreis- und  Hochschulstadt",NA,59872,29615,14738,14877,136,218.52,NA,NA,NA,NA
408,059740052052,"Werl, Stadt",NA,59457,29600,15113,14487,388,76.35,NA,NA,NA,NA
409,082160015015,"Gaggenau, Stadt",NA,76571,29529,14547,14982,454,65.01,NA,NA,NA,NA
410,120720240240,"Ludwigsfelde, Stadt",NA,14974,29514,14642,14872,268,109.99,NA,NA,NA,NA
411,083165003011,"Emmendingen, Stadt",NA,79312,29502,14356,15146,873,33.78,NA,NA,NA,NA
412,059540008008,"Ennepetal, Stadt der Kluterthöhle",NA,58256,29446,14236,15210,510,57.77,NA,NA,NA,NA
413,146270230230,"Riesa, Stadt",NA,01589,29373,14047,15326,499,58.91,NA,NA,NA,NA
414,064320008008,"Griesheim, Stadt",NA,64347,29309,14622,14687,1360,21.55,NA,NA,NA,NA
415,091810130130,"Landsberg am Lech, GKSt",NA,86886,29257,14569,14688,505,57.9,NA,NA,NA,NA
416,051660028028,"Tönisvorst, Stadt",NA,47918,29251,14316,14935,660,44.34,NA,NA,NA,NA
417,053340008008,"Baesweiler, Stadt",NA,52499,29206,14158,15048,1049,27.84,NA,NA,NA,NA
418,064380008008,"Mühlheim am Main, Stadt",NA,63165,29194,14459,14735,1412,20.67,NA,NA,NA,NA
419,053660028028,"Mechernich, Stadt",NA,53894,29187,14643,14544,214,136.48,NA,NA,NA,NA
420,055620036036,"Waltrop, Stadt",NA,45731,29177,14114,15063,620,47.09,NA,NA,NA,NA
421,160730077077,"Saalfeld/Saale, Stadt",NA,07318,29086,14242,14844,200,145.56,NA,NA,NA,NA
422,130720043043,"Güstrow, Barlachstadt",NA,18273,28959,14117,14842,407,71.09,NA,NA,NA,NA
423,081185008073,"Vaihingen an der Enz, Stadt",NA,71665,28798,14204,14594,392,73.4,NA,NA,NA,NA
424,064380012012,"Rödermark, Stadt",NA,63322,28753,14048,14705,959,29.99,NA,NA,NA,NA
425,146270140140,"Meißen, Stadt",NA,01662,28753,13782,14971,930,30.92,NA,NA,NA,NA
426,053780028028,"Rösrath, Stadt",NA,51503,28709,14027,14682,740,38.8,NA,NA,NA,NA
427,032410017017,"Springe, Stadt",NA,31832,28669,13987,14682,179,160.13,NA,NA,NA,NA
428,160700004004,"Arnstadt, Stadt",NA,99310,28615,14628,13987,273,104.99,NA,NA,NA,NA
429,082165002007,"Bühl, Stadt",NA,77815,28608,13960,14648,391,73.18,NA,NA,NA,NA
430,053700012012,"Geilenkirchen, Stadt",NA,52511,28494,14288,14206,343,83.16,NA,NA,NA,NA
431,091840149149,"Unterschleißheim, St",NA,85716,28482,14116,14366,1908,14.93,NA,NA,NA,NA
432,064360005005,"Hattersheim am Main, Stadt",NA,65795,28467,14336,14131,1802,15.8,NA,NA,NA,NA
433,084365007081,"Wangen im Allgäu, Stadt",NA,88239,28412,13779,14633,280,101.35,NA,NA,NA,NA
434,150840590590,"Zeitz, Stadt",NA,06712,28328,13600,14728,323,87.74,NA,NA,NA,NA
435,051540032032,"Kevelaer, Stadt",NA,47623,28296,13952,14344,281,100.64,NA,NA,NA,NA
436,010620060060,"Reinbek, Stadt",NA,21465,28274,13869,14405,904,31.27,NA,NA,NA,NA
437,034590014014,"Bramsche, Stadt",NA,49565,28220,13624,14596,154,183.39,NA,NA,NA,NA
438,064360008008,"Kelkheim (Taunus), Stadt",NA,65779,28175,13701,14474,917,30.73,NA,NA,NA,NA
439,057620020020,"Höxter, Stadt",NA,37671,28166,13931,14235,178,158.16,NA,NA,NA,NA
440,053700040040,"Wegberg, Stadt",NA,41844,28089,13781,14308,333,84.34,NA,NA,NA,NA
441,034600006006,"Lohne (Oldenburg), Stadt",NA,49393,28089,13961,14128,308,91.11,NA,NA,NA,NA
442,053780016016,"Leichlingen (Rheinland), Blütenstadt",NA,42799,28078,13577,14501,754,37.26,NA,NA,NA,NA
443,071310007007,"Bad Neuenahr-Ahrweiler, Stadt",NA,53474,27961,13479,14482,442,63.25,NA,NA,NA,NA
444,059540024024,"Schwelm, Stadt",NA,58332,27953,13475,14478,1364,20.5,NA,NA,NA,NA
445,066330003003,"Baunatal, Stadt",NA,34225,27929,13423,14506,730,38.27,NA,NA,NA,NA
446,097720163163,"Königsbrunn, St",NA,86343,27879,13711,14168,1509,18.48,NA,NA,NA,NA
447,064310011011,"Heppenheim (Bergstraße), Kreisstadt",NA,64646,27864,13897,13967,535,52.12,NA,NA,NA,NA
448,081175004024,"Geislingen an der Steige, Stadt",NA,73312,27791,14071,13720,366,75.83,NA,NA,NA,NA
449,084255005033,"Ehingen (Donau), Stadt",NA,89584,27764,13963,13801,156,178.33,NA,NA,NA,NA
450,082265010098,"Wiesloch, Stadt",NA,69168,27731,13797,13934,917,30.24,NA,NA,NA,NA
451,120640472472,"Strausberg, Stadt",NA,15344,27719,13211,14508,408,67.94,NA,NA,NA,NA
452,120690616616,"Teltow, Stadt",NA,14513,27682,13733,13949,1282,21.59,NA,NA,NA,NA
453,059580044044,"Sundern (Sauerland), Stadt",NA,59846,27654,13776,13878,143,193.27,NA,NA,NA,NA
454,147290160160,"Grimma, Stadt",NA,04668,27529,13661,13868,126,218.23,NA,NA,NA,NA
455,031550011011,"Northeim, Stadt",NA,37154,27326,13304,14022,187,145.85,NA,NA,NA,NA
456,091790142142,"Olching, St",NA,82140,27310,13241,14069,913,29.92,NA,NA,NA,NA
457,051700028028,"Neukirchen-Vluyn, Stadt",NA,47506,27140,13020,14120,624,43.5,NA,NA,NA,NA
458,033610012012,"Verden (Aller), Stadt",NA,27283,27121,13220,13901,378,71.7,NA,NA,NA,NA
459,081190091091,"Weinstadt, Stadt",NA,71384,27074,13362,13712,854,31.71,NA,NA,NA,NA
460,120690656656,"Werder (Havel), Stadt",NA,14542,27065,13389,13676,231,117.12,NA,NA,NA,NA
461,064400005005,"Butzbach, Friedrich-Ludwig-Weidig-Stadt",NA,35510,27046,13541,13505,254,106.6,NA,NA,NA,NA
462,091860143143,"Pfaffenhofen a.d.Ilm, St",NA,85276,26996,13338,13658,291,92.63,NA,NA,NA,NA
463,053820048048,"Rheinbach, Stadt",NA,53359,26918,13418,13500,386,69.72,NA,NA,NA,NA
464,051700012012,"Hamminkeln, Stadt",NA,46499,26873,13244,13629,163,164.53,NA,NA,NA,NA
465,082260041041,"Leimen, Stadt",NA,69181,26873,13320,13553,1302,20.64,NA,NA,NA,NA
466,120650144144,"Hohen Neuendorf, Stadt",NA,16540,26857,13015,13842,553,48.56,NA,NA,NA,NA
467,057700020020,"Lübbecke, Stadt",NA,32312,26815,13258,13557,412,65.04,NA,NA,NA,NA
468,082365004040,"Mühlacker, Stadt",NA,75417,26787,13407,13380,493,54.32,NA,NA,NA,NA
469,083175001001,"Achern, Stadt",NA,77855,26733,13107,13626,410,65.24,NA,NA,NA,NA
470,120650136136,"Hennigsdorf, Stadt",NA,16761,26677,13122,13555,847,31.48,NA,NA,NA,NA
471,053780024024,"Overath, Stadt",NA,51491,26663,13110,13553,387,68.88,NA,NA,NA,NA
472,094770128128,"Kulmbach, GKSt",NA,95311,26625,13053,13572,287,92.77,NA,NA,NA,NA
473,064320023023,"Weiterstadt, Stadt",NA,64331,26583,13594,12989,773,34.4,NA,NA,NA,NA
474,081255008065,"Neckarsulm, Stadt",NA,74172,26431,13153,13278,1060,24.94,NA,NA,NA,NA
475,057540036036,"Schloß Holte-Stukenbrock, Stadt",NA,33758,26297,12997,13300,389,67.52,NA,NA,NA,NA
476,051580012012,"Heiligenhaus, Stadt",NA,42579,26252,12865,13387,954,27.52,NA,NA,NA,NA
477,095730134134,"Zirndorf, St",NA,90513,26243,12767,13476,912,28.79,NA,NA,NA,NA
478,081180081081,"Remseck am Neckar, Stadt",NA,71686,26188,13057,13131,1148,22.82,NA,NA,NA,NA
479,095740138138,"Lauf a.d.Pegnitz, St",NA,91207,26106,12771,13335,436,59.86,NA,NA,NA,NA
480,059540032032,"Wetter (Ruhr), Stadt",NA,58300,26090,12779,13311,827,31.55,NA,NA,NA,NA
481,091730126126,"Geretsried, St",NA,82538,25997,12932,13065,1057,24.6,NA,NA,NA,NA
482,059780032032,"Selm, Stadt",NA,59379,25969,12786,13183,430,60.41,NA,NA,NA,NA
483,147300070070,"Delitzsch, Stadt",NA,04509,25895,12689,13206,301,85.92,NA,NA,NA,NA
484,034610007007,"Nordenham, Stadt",NA,26954,25889,12917,12972,295,87.77,NA,NA,NA,NA
485,064340002002,"Friedrichsdorf, Philipp-Reis-Stadt",NA,61381,25871,12662,13209,859,30.13,NA,NA,NA,NA
486,097760116116,"Lindau (Bodensee), GKSt",NA,88131,25845,12321,13524,782,33.06,NA,NA,NA,NA
487,057540044044,"Verl, Stadt",NA,33415,25762,13207,12555,361,71.37,NA,NA,NA,NA
488,091830148148,"Waldkraiburg, St",NA,84478,25737,12966,12771,1194,21.56,NA,NA,NA,NA
489,064390008008,"Idstein, Hochschulstadt",NA,65510,25736,12389,13347,323,79.76,NA,NA,NA,NA
490,081265005066,"Öhringen, Stadt",NA,74613,25673,12670,13003,379,67.79,NA,NA,NA,NA
491,082375003040,"Horb am Neckar, Stadt",NA,72160,25651,12977,12674,214,119.76,NA,NA,NA,NA
492,150890015015,"Aschersleben, Stadt",NA,06449,25647,12319,13328,164,156.83,NA,NA,NA,NA
493,032570031031,"Rinteln, Stadt",NA,31737,25602,12603,12999,235,109.02,NA,NA,NA,NA
494,057700008008,"Espelkamp, Stadt",NA,32339,25576,12587,12989,304,84.21,NA,NA,NA,NA
495,057540016016,"Harsewinkel, Die Mähdrescherstadt",NA,33428,25523,12818,12705,254,100.59,NA,NA,NA,NA
496,095760143143,"Roth, St",NA,91154,25458,12526,12932,264,96.33,NA,NA,NA,NA
497,100460117117,"St. Wendel, Kreisstadt",NA,66606,25441,12613,12828,224,113.54,NA,NA,NA,NA
498,057740036036,"Salzkotten, Stadt",NA,33154,25429,12632,12797,232,109.8,NA,NA,NA,NA
499,059580012012,"Brilon, Stadt",NA,59929,25424,12701,12723,111,229.16,NA,NA,NA,NA
500,064320018018,"Pfungstadt, Stadt",NA,64319,25415,12476,12939,597,42.54,NA,NA,NA,NA
501,150870370370,"Sangerhausen, Stadt",NA,06526,25392,12387,13005,122,208.46,NA,NA,NA,NA
502,064330006006,"Groß-Gerau, Stadt",NA,64521,25388,12702,12686,466,54.47,NA,NA,NA,NA
503,073390005005,"Bingen am Rhein, Stadt",NA,55411,25384,12545,12839,674,37.68,NA,NA,NA,NA
504,010590075075,"Schleswig, Stadt",NA,24837,25352,12395,12957,1043,24.3,NA,NA,NA,NA
505,057700028028,"Petershagen, Stadt",NA,32469,25340,12645,12695,120,211.94,NA,NA,NA,NA
506,147290260260,"Markkleeberg, Stadt",NA,04416,25331,12057,13274,805,31.47,NA,NA,NA,NA
507,053620004004,"Bedburg, Stadt",NA,50181,25316,12407,12909,315,80.42,NA,NA,NA,NA
508,064380010010,"Obertshausen, Stadt",NA,63179,25316,12530,12786,1859,13.62,NA,NA,NA,NA
509,146260610610,"Zittau, Stadt, Hochschulstadt",NA,02763,25286,12540,12746,379,66.75,NA,NA,NA,NA
510,032510041041,"Syke, Stadt",NA,28857,25270,12393,12877,197,128.11,NA,NA,NA,NA
511,055580024024,"Lüdinghausen, Stadt",NA,59348,25265,12428,12837,180,140.54,NA,NA,NA,NA
512,082150109109,"Stutensee, Stadt",NA,76297,25259,12741,12518,553,45.68,NA,NA,NA,NA
