id,mun_key,mun_name,mun_name_short,mun_zip,mun_pop_cen22,mun_pop_cen22m,mun_pop_cen22f,mun_dens_cen22,mun_sizekm2,state,lat,lon,geo
1,110000000000,"Berlin, Stadt",Berlin,10178,3685265,1810259,1875006,4136,891.12,,52.5221879,13.4093313,"52.5221879,13.4093313"
2,020000000000,"Hamburg, Freie und Hansestadt",Hamburg,20038,1862565,911888,950677,2467,755.09,,53.5488282,9.987170299999999,"53.5488282,9.987170299999999"
3,091620000000,"München, Landeshauptstadt",München,80313,1505005,737442,767563,4844,310.7,,48.1351253,11.5819806,"48.1351253,11.5819806"
4,053150000000,"Köln, Stadt",Köln,50667,1024621,498050,526571,2530,405.02,,50.9386437,6.9538847,"50.9386437,6.9538847"
5,064120000000,"Frankfurt am Main, Stadt",Frankfurt am Main,60311,756021,371235,384786,3045,248.31,,50.1100897,8.6822492,"50.1100897,8.6822492"
6,051110000000,"Düsseldorf, Stadt",Düsseldorf,40213,618685,299070,319615,2846,217.41,,51.2220859,6.7727077,"51.2220859,6.7727077"
7,081110000000,"Stuttgart, Landeshauptstadt",Stuttgart,70173,612663,304725,307938,2955,207.33,,48.78270269999999,9.182863,"48.78270269999999,9.182863"
8,147130000000,"Leipzig, Stadt",Leipzig,04109,611850,301582,310268,2055,297.8,,51.3383504,12.3634475,"51.3383504,12.3634475"
9,059130000000,"Dortmund, Stadt",Dortmund,44135,603462,297860,305602,2150,280.71,,51.5126773,7.4749694,"51.5126773,7.4749694"
10,040110000000,"Bremen, Stadt",Bremen,28195,586271,289585,296686,1842,318.2,,53.0838997,8.8044917,"53.0838997,8.8044917"
11,051130000000,"Essen, Stadt",Essen,45121,574682,279666,295016,2732,210.34,,51.4575573,7.0224632,"51.4575573,7.0224632"
12,146120000000,"Dresden, Stadt",Dresden,01067,564904,280262,284642,1720,328.48,,51.05754959999999,13.7170648,"51.05754959999999,13.7170648"
13,095640000000,Nürnberg,Nürnberg,90403,529508,260358,269150,2840,186.44,,49.4550067,11.0795156,"49.4550067,11.0795156"
14,032410001001,"Hannover, Landeshauptstadt",Hannover,30159,522131,256255,265876,2556,204.3,,52.3749839,9.738815299999999,"52.3749839,9.738815299999999"
15,051120000000,"Duisburg, Stadt",Duisburg,47051,502270,249294,252976,2157,232.84,,51.4328048,6.7708325,"51.4328048,6.7708325"
16,059110000000,"Bochum, Stadt",Bochum,44787,358676,176530,182146,2462,145.66,,51.4813394,7.2168733,"51.4813394,7.2168733"
17,051240000000,"Wuppertal, Stadt",Wuppertal,42275,358193,176780,181413,2127,168.39,,51.27362120000001,7.205441,"51.27362120000001,7.205441"
18,057110000000,"Bielefeld, Stadt",Bielefeld,33602,331605,161011,170594,1281,258.83,,52.0230903,8.5337526,"52.0230903,8.5337526"
19,053140000000,"Bonn, Stadt",Bonn,53111,323336,155766,167570,2292,141.06,,50.7419457,7.0950367,"50.7419457,7.0950367"
20,082220000000,"Mannheim, Universitätsstadt",Mannheim,68159,318035,159246,158789,2194,144.97,,49.49200020000001,8.455677999999999,"49.49200020000001,8.455677999999999"
21,082120000000,"Karlsruhe, Stadt",Karlsruhe,76133,309050,156995,152055,1782,173.42,,49.00674979999999,8.393843,"49.00674979999999,8.393843"
22,055150000000,"Münster, Stadt",Münster,48143,308258,147463,160795,1016,303.28,,51.9630088,7.626755199999999,"51.9630088,7.626755199999999"
23,097610000000,Augsburg,Augsburg,86150,301105,148796,152309,2050,146.85,,48.3656729,10.8942662,"48.3656729,10.8942662"
24,064140000000,"Wiesbaden, Landeshauptstadt",Wiesbaden,65183,288850,139893,148957,1417,203.87,,50.08302920000001,8.2387331,"50.08302920000001,8.2387331"
25,055130000000,"Gelsenkirchen, Stadt",Gelsenkirchen,45879,267930,132550,135380,2553,104.94,,51.5084358,7.097707,"51.5084358,7.097707"
26,051160000000,"Mönchengladbach, Stadt",Mönchengladbach,41061,267213,132876,134337,1568,170.47,,51.1941892,6.429517199999999,"51.1941892,6.429517199999999"
27,053340002002,"Aachen, Stadt",Aachen,52058,262670,137292,125378,1633,160.85,,50.7753455,6.083886800000001,"50.7753455,6.083886800000001"
28,031010000000,"Braunschweig, Stadt",Braunschweig,38100,252962,125170,127792,1313,192.7,,52.2630024,10.5214314,"52.2630024,10.5214314"
29,010020000000,"Kiel, Landeshauptstadt",Kiel,24103,252668,123532,129136,2130,118.65,,54.323924,10.1315442,"54.323924,10.1315442"
30,145110000000,"Chemnitz, Stadt",Chemnitz,09111,245618,120585,125033,1111,221.03,,50.8365233,12.9239317,"50.8365233,12.9239317"
31,150030000000,"Magdeburg, Landeshauptstadt",Magdeburg,39104,244329,121201,123128,1211,201.68,,52.1146346,11.6326339,"52.1146346,11.6326339"
32,083110000000,"Freiburg im Breisgau, Stadt",Freiburg im Breisgau,79098,237460,113047,124413,1552,153.04,,47.9938544,7.8467583,"47.9938544,7.8467583"
33,051140000000,"Krefeld, Stadt",Krefeld,47798,231406,113754,117652,1680,137.77,,51.3289104,6.5599075,"51.3289104,6.5599075"
34,150020000000,"Halle (Saale), Stadt",Halle (Saale),06108,226767,109591,117176,1673,135.56,,51.4872577,11.9600411,"51.4872577,11.9600411"
35,073150000000,"Mainz, Stadt",Mainz,55116,224684,109498,115186,2299,97.73,,49.9990416,8.2746564,"49.9990416,8.2746564"
36,160510000000,"Erfurt, Stadt",Erfurt,99084,218793,106836,111957,811,269.91,,50.9754314,11.0261851,"50.9754314,11.0261851"
37,010030000000,"Lübeck, Hansestadt",Lübeck,23539,216889,104309,112580,1013,214.19,,53.8654673,10.6865593,"53.8654673,10.6865593"
38,051190000000,"Oberhausen, Stadt",Oberhausen,46045,213646,103882,109764,2771,77.09,,51.4674055,6.8560957,"51.4674055,6.8560957"
39,130030000000,"Rostock, Hanse- und Universitätsstadt",Rostock,18055,205307,100104,105203,1132,181.36,,54.0838949,12.1666436,"54.0838949,12.1666436"
40,066110000000,"Kassel, documenta-Stadt",Kassel,34117,197230,95933,101297,1847,106.79,,51.31705359999999,9.4924552,"51.31705359999999,9.4924552"
41,059140000000,"Hagen, Stadt der FernUniversität",Hagen,58095,190384,93728,96656,1187,160.45,,51.3586435,7.468980600000001,"51.3586435,7.468980600000001"
42,120540000000,"Potsdam, Stadt",Potsdam,14469,184754,89228,95526,981,188.24,,52.4282075,13.0303376,"52.4282075,13.0303376"
43,100410100100,"Saarbrücken, Landeshauptstadt",Saarbrücken,66111,182971,91230,91741,1092,167.52,,49.2373226,6.9990459,"49.2373226,6.9990459"
44,059150000000,"Hamm, Stadt",Hamm,59065,179968,89142,90826,794,226.66,,51.6905221,7.8117261,"51.6905221,7.8117261"
45,073140000000,"Ludwigshafen am Rhein, Stadt",Ludwigshafen am Rhein,67059,177222,89845,87377,2289,77.43,,49.4788189,8.4258316,"49.4788189,8.4258316"
46,034030000000,"Oldenburg (Oldenburg), Stadt",Oldenburg (Oldenburg),26105,176614,85370,91244,1713,103.09,,53.1434501,8.214552099999999,"53.1434501,8.214552099999999"
47,051170000000,"Mülheim an der Ruhr, Stadt",Mülheim an der Ruhr,45468,173050,83996,89054,1896,91.28,,51.4262774,6.8826847,"51.4262774,6.8826847"
48,053160000000,"Leverkusen, Stadt",Leverkusen,51373,168581,82966,85615,2137,78.87,,51.02838759999999,6.986211300000001,"51.02838759999999,6.986211300000001"
49,064110000000,"Darmstadt, Wissenschaftsstadt",Darmstadt,64283,167029,85330,81699,1368,122.07,,49.8695282,8.6506852,"49.8695282,8.6506852"
50,034040000000,"Osnabrück, Stadt",Osnabrück,49074,166057,80775,85282,1386,119.8,,52.2758791,8.056059099999999,"52.2758791,8.056059099999999"
51,051220000000,"Solingen, Klingenstadt",Solingen,42651,165626,81112,84514,1850,89.54,,51.1705488,7.0922604,"51.1705488,7.0922604"
52,057740032032,"Paderborn, Stadt",Paderborn,33104,156378,78031,78347,871,179.59,,51.7710084,8.738254699999999,"51.7710084,8.738254699999999"
53,059160000000,"Herne, Stadt",Herne,44623,155851,76396,79455,3031,51.42,,51.5389464,7.2251173,"51.5389464,7.2251173"
54,082210000000,"Heidelberg, Stadt",Heidelberg,69117,155756,74597,81159,1431,108.83,,49.3928952,8.7202574,"49.3928952,8.7202574"
55,051620024024,"Neuss, Stadt",Neuss,41460,154317,75300,79017,1551,99.52,,51.2075211,6.706313499999999,"51.2075211,6.706313499999999"
56,093620000000,Regensburg,Regensburg,93019,151389,74600,76789,1872,80.86,,49.0134297,12.1016236,"49.0134297,12.1016236"
57,091610000000,Ingolstadt,Ingolstadt,85047,141185,71791,69394,1059,133.35,,48.7667395,11.4226498,"48.7667395,11.4226498"
58,082310000000,"Pforzheim, Stadt",Pforzheim,75175,134912,66418,68494,1377,97.99,,48.88593849999999,8.7208104,"48.88593849999999,8.7208104"
59,096630000000,Würzburg,Würzburg,97070,133258,63762,69496,1521,87.6,,49.7957583,9.933359500000002,"49.7957583,9.933359500000002"
60,064130000000,"Offenbach am Main, Stadt",Offenbach am Main,63065,132746,66705,66041,2958,44.88,,50.10507459999999,8.7673831,"50.10507459999999,8.7673831"
61,095630000000,Fürth,Fürth,90744,132036,65040,66996,2084,63.35,,49.4771169,10.988667,"49.4771169,10.988667"
62,081210000000,"Heilbronn, Universitätsstadt",Heilbronn,74072,131986,66833,65153,1321,99.89,,49.1423079,9.2148545,"49.1423079,9.2148545"
63,084210000000,"Ulm, Universitätsstadt",Ulm,89073,129882,64087,65795,1094,118.68,,48.4023451,9.9978842,"48.4023451,9.9978842"
64,031030000000,"Wolfsburg, Stadt",Wolfsburg,38440,129560,64754,64806,633,204.62,,52.4206786,10.7700258,"52.4206786,10.7700258"
65,031590016016,"Göttingen, Stadt",Göttingen,37083,127259,62429,64830,1087,117.02,,51.5206388,9.9408342,"51.5206388,9.9408342"
66,084150061061,"Reutlingen, Stadt",Reutlingen,72764,118852,58826,60026,1365,87.04,,48.4933416,9.214743499999999,"48.4933416,9.214743499999999"
67,040120000000,"Bremerhaven, Stadt",Bremerhaven,27576,118610,59076,59534,1170,101.41,,53.55678469999999,8.592949899999999,"53.55678469999999,8.592949899999999"
68,055120000000,"Bottrop, Stadt",Bottrop,46236,118535,57615,60920,1178,100.61,,51.5267424,6.9243806,"51.5267424,6.9243806"
69,095620000000,Erlangen,Erlangen,91051,115928,57672,58256,1506,76.96,,49.5896744,11.0119611,"49.5896744,11.0119611"
70,055620032032,"Recklinghausen, Stadt",Recklinghausen,45657,115344,56156,59188,1734,66.5,,51.6164977,7.189557600000001,"51.6164977,7.189557600000001"
71,051200000000,"Remscheid, Stadt",Remscheid,42853,113828,56768,57060,1527,74.52,,51.1832986,7.179900900000001,"51.1832986,7.179900900000001"
72,071110000000,"Koblenz, Stadt",Koblenz,56068,113378,56150,57228,1077,105.25,,50.3511528,7.595195899999999,"50.3511528,7.595195899999999"
73,053780004004,"Bergisch Gladbach, Stadt",Bergisch Gladbach,51465,111361,53572,57789,1340,83.09,,50.9966653,7.1634118,"50.9966653,7.1634118"
74,160530000000,"Jena, Stadt",Jena,07743,109725,53798,55927,956,114.77,,50.96389749999999,11.6024872,"50.96389749999999,11.6024872"
75,031020000000,"Salzgitter, Stadt",Salzgitter,38226,104970,52702,52268,468,224.49,,52.1590409,10.3325038,"52.1590409,10.3325038"
76,072110000000,"Trier, Stadt",Trier,54290,104342,51163,53179,891,117.06,,49.74957389999999,6.633381,"49.74957389999999,6.633381"
77,059700040040,"Siegen, Universitätsstadt",Siegen,57072,102685,51115,51570,895,114.69,,50.8803723,7.984455400000001,"50.8803723,7.984455400000001"
78,051700024024,"Moers, Stadt",Moers,47441,101503,49277,52226,1501,67.64,,51.4462817,6.6275504,"51.4462817,6.6275504"
79,057540008008,"Gütersloh, Stadt",Gütersloh,33330,100479,49731,50748,897,112.02,,51.909671,8.369734900000001,"51.909671,8.369734900000001"
80,073120000000,"Kaiserslautern, Stadt",Kaiserslautern,67657,100426,50655,49771,719,139.7,,49.4425828,7.814361900000001,"49.4425828,7.814361900000001"
81,032540021021,"Hildesheim, Stadt",Hildesheim,31134,98510,47126,51384,1067,92.29,,52.1462043,9.954893799999999,"52.1462043,9.954893799999999"
82,130040000000,"Schwerin, Landeshauptstadt",Schwerin,19053,98308,47222,51086,753,130.52,,53.62479279999999,11.4041715,"53.62479279999999,11.4041715"
83,064350014014,"Hanau, Brüder-Grimm-Stadt",Hanau,63450,97956,48325,49631,1284,76.28,,50.1268222,8.9216451,"50.1268222,8.9216451"
84,010010000000,"Flensburg, Stadt",Flensburg,24937,96326,47651,48675,1698,56.73,,54.7849139,9.430704,"54.7849139,9.430704"
85,081160019019,"Esslingen am Neckar, Stadt",Esslingen am Neckar,73728,96182,48555,47627,2072,46.43,,48.7384056,9.308109499999999,"48.7384056,9.308109499999999"
86,160520000000,"Gera, Stadt",Gera,07545,95608,46893,48715,628,152.18,,50.8805212,12.0805073,"50.8805212,12.0805073"
87,120520000000,"Cottbus/Chóśebuz, Stadt",Cottbus/Chóśebuz,03046,95123,46134,48989,574,165.61,,51.7561285,14.3092474,"51.7561285,14.3092474"
88,053580008008,"Düren, Stadt",Düren,52349,94568,47041,47527,1112,85.01,,50.804453,6.4701808,"50.804453,6.4701808"
89,081180048048,"Ludwigsburg, Stadt",Ludwigsburg,71638,92858,45442,47416,2143,43.34,,48.8883519,9.2093353,"48.8883519,9.2093353"
90,084160041041,"Tübingen, Universitätsstadt",Tübingen,72070,92322,43500,48822,854,108.07,,48.5226576,9.0047096,"48.5226576,9.0047096"
91,059620024024,"Iserlohn, Stadt",Iserlohn,58636,91811,44796,47015,732,125.49,,51.38115440000001,7.716816899999999,"51.38115440000001,7.716816899999999"
92,059540036036,"Witten, Stadt",Witten,58452,91808,44321,47487,1268,72.4,,51.4177772,7.3264627,"51.4177772,7.3264627"
93,083265004074,"Villingen-Schwenningen, Stadt",Villingen-Schwenningen,78050,89756,44240,45516,542,165.53,,48.0564208,8.447501899999999,"48.0564208,8.447501899999999"
94,051580028028,"Ratingen, Stadt",Ratingen,40878,89368,43531,45837,1007,88.74,,51.2964433,6.8506277,"51.2964433,6.8506277"
95,065310005005,"Gießen, Universitätsstadt",Gießen,35390,89179,44120,45059,1228,72.61,,50.5850486,8.6741668,"50.5850486,8.6741668"
96,145240330330,"Zwickau, Stadt, Hochschulstadt",Zwickau,08056,87410,43021,44389,852,102.58,,50.7017384,12.4951376,"50.7017384,12.4951376"
97,083355004043,"Konstanz, Universitätsstadt",Konstanz,78462,86919,41634,45285,1606,54.12,,47.661238,9.1719937,"47.661238,9.1719937"
98,055620024024,"Marl, Stadt",Marl,45772,86766,42498,44268,989,87.76,,51.6895398,7.120501,"51.6895398,7.120501"
99,073190000000,"Worms, Stadt",Worms,67547,86753,43523,43230,798,108.73,,49.6290294,8.3703118,"49.6290294,8.3703118"
100,059780024024,"Lünen, Stadt",Lünen,44532,86163,41922,44241,1451,59.39,,51.6003281,7.530896500000001,"51.6003281,7.530896500000001"
101,057700024024,"Minden, Stadt",Minden,32423,84013,41369,42644,831,101.12,,52.2937952,8.9553818,"52.2937952,8.9553818"
102,010600063063,"Norderstedt, Stadt",Norderstedt,22846,82844,40389,42455,1426,58.1,,53.70757680000001,9.974511,"53.70757680000001,9.974511"
103,051580032032,"Velbert, Stadt",Velbert,42551,82463,40323,42140,1101,74.9,,51.3501692,7.0540533,"51.3501692,7.0540533"
104,034010000000,"Delmenhorst, Stadt",Delmenhorst,27749,81406,40106,41300,1304,62.45,,53.0472662,8.640136,"53.0472662,8.640136"
105,010040000000,"Neumünster, Stadt",Neumünster,24534,79809,39742,40067,1114,71.66,,54.07396800000001,9.984576299999999,"54.07396800000001,9.984576299999999"
106,051660032032,"Viersen, Stadt",Viersen,41747,78373,38634,39739,860,91.1,,51.2520558,6.380321299999999,"51.2520558,6.380321299999999"
107,055660076076,"Rheine, Stadt",Rheine,48431,77209,38071,39138,532,145.0,,52.27155339999999,7.431114699999999,"52.27155339999999,7.431114699999999"
108,094610000000,Bamberg,Bamberg,96031,77150,37822,39328,1412,54.62,,49.8988135,10.9027636,"49.8988135,10.9027636"
109,053820068068,"Troisdorf, Stadt",Troisdorf,53840,75901,37451,38450,1224,62.0,,50.8190807,7.157454899999999,"50.8190807,7.157454899999999"
110,034050000000,"Wilhelmshaven, Stadt",Wilhelmshaven,26382,75745,37881,37864,707,107.11,,53.5221495,8.1113286,"53.5221495,8.1113286"
111,055620014014,"Gladbeck, Stadt",Gladbeck,45964,75499,37076,38423,2099,35.97,,51.575667,6.990365499999999,"51.575667,6.990365499999999"
112,150010000000,"Dessau-Roßlau, Stadt",Dessau-Roßlau,06844,75402,36058,39344,307,245.78,,51.8595265,12.2608019,"51.8595265,12.2608019"
113,055620012012,"Dorsten, Stadt",Dorsten,46284,75277,36784,38493,440,171.2,,51.6798375,6.9289735,"51.6798375,6.9289735"
114,059580004004,"Arnsberg, Stadt",Arnsberg,59759,74879,36788,38091,387,193.72,,51.4363328,8.009164199999999,"51.4363328,8.009164199999999"
115,033550022022,"Lüneburg, Hansestadt",Lüneburg,21335,74785,35816,38969,1061,70.5,,53.2130077,10.3924227,"53.2130077,10.3924227"
116,057660020020,"Detmold, Stadt",Detmold,32756,74278,35949,38329,574,129.39,,51.93692249999999,8.8682321,"51.93692249999999,8.8682321"
117,120510000000,"Brandenburg an der Havel, Stadt",Brandenburg an der Havel,14770,74113,36154,37959,323,229.73,,52.408629,12.5172319,"52.408629,12.5172319"
118,065340014014,"Marburg, Universitätsstadt",Marburg,35037,73544,34790,38754,594,123.91,,50.8037915,8.756556999999999,"50.8037915,8.756556999999999"
119,055620004004,"Castrop-Rauxel, Stadt",Castrop-Rauxel,44575,73282,35955,37327,1418,51.68,,51.5458031,7.306240900000001,"51.5458031,7.306240900000001"
120,055540008008,"Bocholt, Stadt",Bocholt,46395,73257,36160,37097,614,119.4,,51.8266853,6.587619999999999,"51.8266853,6.587619999999999"
121,096610000000,Aschaffenburg,Aschaffenburg,63701,73091,35768,37323,1170,62.45,,49.9736814,9.1476398,"49.9736814,9.1476398"
122,094620000000,Bayreuth,Bayreuth,95410,72940,35859,37081,1090,66.89,,49.9456399,11.5713346,"49.9456399,11.5713346"
123,092610000000,Landshut,Landshut,84026,71863,35242,36621,1092,65.83,,48.5441917,12.1468532,"48.5441917,12.1468532"
124,059620032032,"Lüdenscheid, Stadt",Lüdenscheid,58507,71212,34940,36272,818,87.02,,51.2274763,7.6351109,"51.2274763,7.6351109"
125,059740028028,"Lippstadt, Stadt",Lippstadt,59555,68739,33967,34772,605,113.68,,51.6800523,8.3456644,"51.6800523,8.3456644"
126,097630000000,Kempten (Allgäu),Kempten (Allgäu),87435,67645,33233,34412,1069,63.28,,47.7152421,10.3148926,"47.7152421,10.3148926"
127,081365001088,"Aalen, Stadt",Aalen,73430,67621,33739,33882,461,146.58,,48.84786339999999,10.0821945,"48.84786339999999,10.0821945"
128,057580012012,"Herford, Hansestadt",Herford,32052,67503,33040,34463,853,79.15,,52.0919704,8.6500658,"52.0919704,8.6500658"
129,071380045045,"Neuwied, Stadt",Neuwied,56564,67083,33106,33977,776,86.5,,50.43415150000001,7.476853,"50.43415150000001,7.476853"
130,051700008008,"Dinslaken, Stadt",Dinslaken,46535,66993,32354,34639,1406,47.66,,51.5591279,6.7313988,"51.5591279,6.7313988"
131,033510006006,"Celle, Stadt",Celle,29221,66834,32190,34644,380,176.02,,52.613917,10.0821322,"52.613917,10.0821322"
132,053620032032,"Kerpen, Kolpingstadt",Kerpen,50171,66585,33018,33567,584,113.96,,50.8530284,6.673858999999999,"50.8530284,6.673858999999999"
133,051620008008,"Grevenbroich, Stadt",Grevenbroich,41515,65983,32248,33735,644,102.52,,51.08212109999999,6.603842999999999,"51.08212109999999,6.603842999999999"
134,160550000000,"Weimar, Stadt",Weimar,99423,65954,31575,34379,781,84.47,,50.9809955,11.3236408,"50.9809955,11.3236408"
135,064330012012,"Rüsselsheim am Main, Stadt",Rüsselsheim am Main,65428,65627,32979,32648,1126,58.29,,49.9901899,8.432798199999999,"49.9901899,8.432798199999999"
136,145230320320,"Plauen, Stadt",Plauen,08523,65599,32104,33495,642,102.11,,50.4979145,12.1139095,"50.4979145,12.1139095"
137,066310009009,"Fulda, Stadt",Fulda,36037,65434,32297,33137,629,104.05,,50.55461,9.6850955,"50.55461,9.6850955"
138,091630000000,Rosenheim,Rosenheim,83013,65274,32352,32922,1754,37.22,,47.8571272,12.1181047,"47.8571272,12.1181047"
139,081365007065,"Schwäbisch Gmünd, Stadt",Schwäbisch Gmünd,73525,64416,31403,33013,566,113.81,,48.79376850000001,9.798885199999999,"48.79376850000001,9.798885199999999"
140,051620004004,"Dormagen, Stadt",Dormagen,41539,63799,31811,31988,746,85.5,,51.0996802,6.8453187,"51.0996802,6.8453187"
141,083175010096,"Offenburg, Stadt",Offenburg,77652,62993,31307,31686,804,78.37,,48.5005097,7.9419146,"48.5005097,7.9419146"
142,084355002016,"Friedrichshafen, Stadt",Friedrichshafen,88045,62796,31071,31725,898,69.93,,47.6409837,9.453159399999999,"47.6409837,9.453159399999999"
143,097750135135,"Neu-Ulm, GKSt",Neu-Ulm,89210,62641,31378,31263,774,80.95,,48.3830252,10.0054584,"48.3830252,10.0054584"
144,053620028028,"Hürth, Stadt",Hürth,50354,62160,30408,31752,1214,51.22,,50.8837621,6.8646842,"50.8837621,6.8646842"
145,053620008008,"Bergheim, Stadt",Bergheim,50126,61611,30753,30858,640,96.34,,50.9606466,6.6209788,"50.9606466,6.6209788"
146,081150045045,"Sindelfingen, Stadt",Sindelfingen,71063,61422,30477,30945,1208,50.83,,48.7131518,9.0000948,"48.7131518,9.0000948"
147,055620020020,"Herten, Stadt",Herten,45699,60941,29657,31284,1632,37.33,,51.58688,7.1548905,"51.58688,7.1548905"
148,051700048048,"Wesel, Stadt",Wesel,46483,60785,29630,31155,496,122.56,,51.663334,6.6192246,"51.663334,6.6192246"
149,130710107107,"Neubrandenburg, Vier-Tore-Stadt",Neubrandenburg,17033,60344,28977,31367,701,86.12,,53.5329275,13.2623187,"53.5329275,13.2623187"
150,053660016016,"Euskirchen, Stadt",Euskirchen,53879,60021,29528,30493,430,139.49,,50.6533185,6.788765199999999,"50.6533185,6.788765199999999"
151,051580020020,"Langenfeld (Rheinland), Stadt",Langenfeld (Rheinland),40764,59975,29207,30768,1457,41.15,,51.118985,6.962567699999999,"51.118985,6.962567699999999"
152,032410005005,"Garbsen, Stadt",Garbsen,30823,59903,29210,30693,754,79.49,,52.4158598,9.5850153,"52.4158598,9.5850153"
153,081175005026,"Göppingen, Stadt",Göppingen,73033,58937,29254,29683,995,59.21,,48.7098377,9.653160399999999,"48.7098377,9.653160399999999"
154,059780036036,"Unna, Stadt",Unna,59423,58333,28101,30232,659,88.56,,51.5314134,7.695548499999999,"51.5314134,7.695548499999999"
155,032520006006,"Hameln, Stadt",Hameln,31785,58244,27988,30256,568,102.53,,52.1037614,9.3661014,"52.1037614,9.3661014"
156,053340032032,"Stolberg (Rhld.), Kupferstadt",Stolberg (Rhld.),52222,57684,28530,29154,586,98.48,,50.78027909999999,6.2237174,"50.78027909999999,6.2237174"
157,053340012012,"Eschweiler, Stadt",Eschweiler,52249,57534,28247,29287,760,75.75,,50.8235705,6.2636408,"50.8235705,6.2636408"
158,081190079079,"Waiblingen, Stadt",Waiblingen,71332,57313,28233,29080,1341,42.75,,48.8221273,9.3068191,"48.8221273,9.3068191"
159,120530000000,"Frankfurt (Oder), Stadt",Frankfurt (Oder),15230,57107,27896,29211,386,147.85,,52.3367474,14.5552348,"52.3367474,14.5552348"
160,051620022022,"Meerbusch, Stadt",Meerbusch,40670,57078,27450,29628,886,64.4,,51.2701556,6.6220978,"51.2701556,6.6220978"
161,034560015015,"Nordhorn, Stadt",Nordhorn,48529,56973,28034,28939,380,149.86,,52.4003033,7.0773237,"52.4003033,7.0773237"
162,082110000000,"Baden-Baden, Stadt",Baden-Baden,76530,56881,27107,29774,406,140.19,,48.7581482,8.2223291,"48.7581482,8.2223291"
163,064340001001,"Bad Homburg v. d. Höhe, Stadt",Bad Homburg v. d. Höhe,61343,56688,27023,29665,1108,51.14,,50.2284412,8.617754999999999,"50.2284412,8.617754999999999"
164,053820056056,"Sankt Augustin, Stadt",Sankt Augustin,53757,56521,27810,28711,1652,34.22,,50.7589143,7.201223300000001,"50.7589143,7.201223300000001"
165,034540032032,"Lingen (Ems), Stadt",Lingen (Ems),49808,56498,28298,28200,321,176.19,,52.5534143,7.290909699999999,"52.5534143,7.290909699999999"
166,053620036036,"Pulheim, Stadt",Pulheim,50259,56150,27154,28996,778,72.15,,50.9930323,6.786287799999999,"50.9930323,6.786287799999999"
167,130750039039,"Greifswald, Universitäts- und Hansestadt",Greifswald,17489,56092,26434,29658,1104,50.81,,54.0777776,13.3803558,"54.0777776,13.3803558"
168,146260110110,"Görlitz, Stadt, Hochschulstadt",Görlitz,02826,55186,26708,28478,817,67.53,,51.14819749999999,14.9754089,"51.14819749999999,14.9754089"
169,051580016016,"Hilden, Stadt",Hilden,40721,55157,26436,28721,2126,25.95,,51.169054,6.9153961,"51.169054,6.9153961"
170,065320023023,"Wetzlar, Stadt",Wetzlar,35578,54665,26647,28018,723,75.65,,50.549895,8.5162205,"50.549895,8.5162205"
171,096620000000,Schweinfurt,Schweinfurt,97420,54481,26973,27508,1526,35.7,,50.0494345,10.2200758,"50.0494345,10.2200758"
172,071330006006,"Bad Kreuznach, Stadt",Bad Kreuznach,55545,54168,26236,27932,975,55.56,,49.8478855,7.8585242,"49.8478855,7.8585242"
173,032410010010,"Langenhagen, Stadt",Langenhagen,30853,54142,26769,27373,752,71.97,,52.4460851,9.74051,"52.4460851,9.74051"
174,130730088088,"Stralsund, Hansestadt",Stralsund,18439,54094,26004,28090,991,54.59,,54.30186879999999,13.0948125,"54.30186879999999,13.0948125"
175,057660008008,"Bad Salzuflen, Stadt",Bad Salzuflen,32105,53958,26261,27697,539,100.05,,52.0848218,8.7464532,"52.0848218,8.7464532"
176,059540016016,"Hattingen, Stadt",Hattingen,45525,53044,25640,27404,740,71.67,,51.3948427,7.186049300000001,"51.3948427,7.186049300000001"
177,092620000000,Passau,Passau,94030,53039,25936,27103,762,69.56,,48.5667364,13.4319466,"48.5667364,13.4319466"
178,051540036036,"Kleve, Stadt",Kleve,47533,53028,26155,26873,542,97.76,,51.8091567,6.1280084,"51.8091567,6.1280084"
179,073160000000,"Neustadt an der Weinstraße, Stadt",Neustadt an der Weinstraße,67433,52945,25734,27211,452,117.09,,49.358965,8.1361817,"49.358965,8.1361817"
180,055700004004,"Ahlen, Stadt",Ahlen,59227,52666,25838,26828,428,123.13,,51.7891354,7.8843043,"51.7891354,7.8843043"
181,031580037037,"Wolfenbüttel, Stadt",Wolfenbüttel,38300,52604,25797,26807,668,78.74,,52.1492943,10.5617114,"52.1492943,10.5617114"
182,053620024024,"Frechen, Stadt",Frechen,50226,52309,25657,26652,1161,45.06,,50.9089383,6.7920994,"50.9089383,6.7920994"
183,059620040040,"Menden (Sauerland), Stadt",Menden (Sauerland),58706,52255,25644,26611,607,86.1,,51.4300527,7.789601599999998,"51.4300527,7.789601599999998"
184,055660028028,"Ibbenbüren, Stadt",Ibbenbüren,49477,51803,25655,26148,476,108.87,,52.2750008,7.7099696,"52.2750008,7.7099696"
185,081150003003,"Böblingen, Stadt",Böblingen,71032,51483,25834,25649,1319,39.04,,48.6802429,9.055195,"48.6802429,9.055195"
186,083365003050,"Lörrach, Stadt",Lörrach,79539,51349,24973,26376,1304,39.37,,47.6215172,7.662926499999999,"47.6215172,7.662926499999999"
187,010560015015,"Elmshorn, Stadt",Elmshorn,25335,51342,25316,26026,2404,21.36,,53.7513549,9.6632521,"53.7513549,9.6632521"
