probe_id,081110000000,082120000000,083110000000,084375001047,081255007103,081275004047,081350020020,083260003003,083370116116,091620000000,095640000000,097610000000,094775437129,094755428146,096775621181,097740121121,092780118118,095730120120,110000000000,120540000000,120520000000,120510000000,120645408084,120615113308,120615108328,120620092092,120660112112,120630244244,040110000000,020000000000,064120000000,064140000000,066110000000,065350006006,066350017017,066340023023,064340007007,064310016016,065330003003,130030000000,130040000000,130710107107,130735355076,130735355024,130755551074,130715163004,130725261095,130720058058,032410001001,031010000000,034040000000,033585402018,032575407033,033545403021,032570009009,033580019019,032410007007,053150000000,051110000000,059130000000,053580012012,059580020020,071435007067,051580008008,057540032032,059540012012,082220000000,073150000000,073140000000,073335007054,072325008070,071415009069,073375001501,073395007049,071345002010,100410100100,100430114114,100450114114,100410518518,100430115115,100410511511,100460117117,100440111111,100450112112,147130000000,146120000000,145110000000,145225129520,146285221370,146285202230,145245111130,146270220220,145235134430,150030000000,150020000000,150010000000,150905051610,150845054470,150905052445,150910160160,150840235235,150910391391,010020000000,010030000000,010010000000,010540033033,010615153055,010595920002,010550032032,010600004004,010530100100,160510000000,160530000000,160520000000,160755013127,160715053061,160695004052,160690062062,160630103103,160700058058
46,151.04044818305948,193.6800327943668,282.4093575275782,189.39409995494992,113.00167896193703,83.43667384915838,111.93958718459334,241.10188053634724,305.365521309674,157.72024051626926,10.216551473533928,125.15560449345197,86.02348426435526,112.03630307591747,108.09002807004185,124.3377184320774,141.2489407832354,13.37318875992394,378.83761611396824,357.9840863267599,346.4031698966151,342.79672797469215,406.4362555938353,364.30503116641114,357.04261225414297,300.11834482121316,318.59952744087576,353.2505797255418,426.81730638549766,456.42405936875633,177.16667018481314,206.01911143266605,228.0504670593165,174.76058494943908,221.9835172444825,190.99961417540047,197.55971043720518,173.35105061811564,211.65263235405533,517.9091186792937,461.05342778319437,477.4867061420031,540.9361552378439,539.0501002074961,534.7468904697143,493.4080686674381,501.4543491324893,512.1071396291504,331.97206158412706,309.89594256750996,370.7102804607816,382.62864980650824,344.2479675973427,396.5383669160082,338.1866541049073,413.25601592880247,323.6978145046069,327.4736611550832,354.10763206284145,333.647608235899,345.7659740418712,245.1539369266808,256.8761992102923,339.4256409552277,312.75785582941467,327.9103535693712,180.6679153578067,200.9014393086163,182.8590549208472,231.20569394779656,319.69825338892656,238.92942780570843,218.84351620510043,191.1628768440413,274.2712255432389,288.29446059974543,274.08728072109074,262.2199814987668,282.9222350624632,270.76139473210384,280.02036477960337,274.51896118661557,306.6248273783318,269.4552568400102,228.7919479416623,263.2313744353561,205.70196913287225,226.18235416357805,273.458367063425,257.3796276013917,167.68341726042456,275.05020726624645,152.01250309290307,295.86219540993045,233.40017526806565,279.34871015981616,381.87857613533834,193.491961716422,375.4787559531315,282.3906001446713,202.5983818376666,298.62125884284006,540.7207977855503,487.1023999277474,598.1768640738111,558.3413264469785,493.97453289507433,576.0907786472875,513.7484924811758,498.2638626602079,468.3943980235513,165.26474395341504,170.38414828978605,174.4389464700768,134.0973345089162,178.04775090726747,86.1669391671796,103.05218632989113,170.8863342590796,122.73045471649496
67,403.78190455954257,389.47525104115607,508.7065769594809,465.9060337313607,343.10895331531793,348.8946687289775,420.07275784993703,498.4377296089579,546.7641173249112,489.86562059386193,338.5205708705599,454.2807019808132,279.01887964976146,258.35862424206465,278.3000446206974,442.5880258479187,436.10034229339976,329.97233538613017,245.05239166743274,219.13140286011082,316.375967930074,184.23366709632083,290.2708040284869,310.2367457875352,274.9569200659494,266.12474509735773,301.9980390499625,173.81500518049802,102.81448167760462,129.45054464772275,265.6417211462142,279.18006845435394,121.42989524906548,184.81430413374542,170.53934167185702,166.46985897689282,250.27567591913228,317.063297001171,254.37815395315553,245.46207016208405,174.09288117918123,264.46728114131423,287.8382603709947,286.0679495683751,320.8064095604667,271.84347937614734,230.91980580058018,228.5615613933224,5.17742880114803,50.50247875518716,120.2700534617765,52.75845143838236,36.91100688735265,137.09966563574835,53.628106040199434,83.06928027639484,11.792270371640472,255.2288620169483,246.55141110709218,187.93141453332132,303.80394088274716,164.24215792285526,251.1818449995044,234.18142746033573,118.1025471470763,205.93109242366899,336.2003506001284,286.88222454522844,338.2074169962567,328.9416398318062,344.8069440986357,293.3691789511962,377.63551709837753,300.09994500367793,357.12548875567916,402.7962645071994,386.486499721353,382.5822345544334,394.2616816502549,377.9037556369502,390.76500370442477,376.4363185704973,400.58548603139354,393.9345970415043,211.24246615159262,307.9398521181819,276.36727563728215,308.8833343090485,332.18132400063354,327.43609879905506,275.85680100263,301.63296352504045,269.73512950610353,128.16137964154726,178.742643373061,177.89835372526068,156.11623915687164,203.76700807752522,158.34751615628312,206.56948549468288,209.32761851703552,213.97560728468451,216.23494943997213,174.30413962021686,267.6747803716302,226.08115259440345,162.3800456929121,249.35018853486756,202.43663559224558,170.23779446587844,159.22567907840303,178.48021896648848,201.3773500810525,230.03061358651215,235.8841792592967,176.39682586518992,247.08890677692207,229.3852589160571,163.85585182090477,217.7100282661429
71,479.5339472229905,455.008817564169,570.8736556327763,542.4030945289863,421.52848710045305,432.45269132501716,505.77234106656186,568.7244352845339,610.6021102952496,584.2036120933366,433.4793896577852,545.0464534326215,379.0694845288944,359.3809805232021,359.2650005966958,529.921354234502,536.4801396559407,422.72934665255156,315.0786155444982,292.8303343820367,400.95610678729327,260.1304918495921,358.01055105058515,390.761536410125,353.8604418997758,355.8012525069137,390.41671946360316,245.40956001986308,1.7881330719980364,92.6151610049527,331.42468750007566,336.779244860204,202.12873803192178,264.617353704752,235.17500061816904,245.79972925598338,311.41326948912024,382.8122928551772,311.13272835175314,247.1719592521808,181.48475551308985,299.48219057943555,295.88358474778454,294.47027936836383,346.27913133016176,301.11328849932136,237.1660156655216,224.47427646000972,100.25726091284243,146.62063928446977,104.40355560827444,49.92350413794302,82.3118593445052,181.65951017781595,90.83184366577005,66.41924835689903,107.02742427394674,271.5812080024511,250.81182245020253,198.12840662451154,318.08814411155004,220.21398320469925,293.62732964034006,243.8397833494424,147.87717344718385,219.41248797994925,400.86488684280755,345.7715016184644,402.4684792792709,381.0292063352026,372.85947498713875,341.82864088476083,436.40457638306344,361.4588612583112,399.8806096872509,447.0463339492571,432.4687565489766,431.2071790294734,438.8492482559993,423.78856053811694,435.69199483584384,421.1611134860498,439.5933183709969,441.99623468145603,310.09071104986884,403.94082783096553,376.58411056234985,408.08212914701147,427.94694828719406,424.58005354664385,377.58955983389853,396.13193638456937,371.68758493293234,218.5311233541882,278.00346385470186,270.1498606998295,213.21216990143682,305.2878735990189,218.97687054860032,297.9841772347614,310.2845469164297,302.3397253332396,162.22571473654804,150.6026687256977,192.9950918214785,144.51255535790625,94.20255185783695,186.25912016782502,173.5341232972996,115.95259522428469,145.9282942765235,279.1378251799338,303.32211085043105,331.83191393505047,337.3823900881327,278.086825967222,343.131080958213,323.92698235525563,255.69455356900687,316.8425748892798
80,403.45806503495334,389.17163540552104,508.40659092004387,465.57991098355893,342.7820159512233,348.560178754534,419.7352476018719,498.12177613471135,546.4598291865279,489.5257973103621,338.1808127782554,453.9400990827771,278.6907126358083,258.0372130806979,277.9707464780844,442.249052968263,435.7751258256304,329.63165684213067,245.0130311151531,219.07745540943256,316.2450016115051,184.17582017000234,290.235785627587,310.1307599263597,274.8641967141474,265.9640595061645,301.84320008631266,173.7853651124878,103.11131787050415,129.77687722333135,265.3444256488913,278.9020654325016,121.11418531182682,184.49205339321912,170.2582238044805,166.1504804268626,249.99150421243772,316.76253742296194,254.10510279855552,245.67918597238622,174.31746173605612,264.57598075306726,288.0295357886116,286.25851399325967,320.93840325905876,271.9710243356086,231.12824050121336,228.79746183262912,5.141545318592897,50.34574818408019,120.30694057407636,53.07455935128274,36.988567211188425,137.22063432186607,53.621913450656656,83.40266096373789,11.52938934322931,255.0764731909364,246.4401971041015,187.8215575522739,303.6485326517343,163.98929917366826,250.9498175858433,234.05614463637633,117.97171448277206,205.802657330259,335.9010054689117,286.6001849527831,337.9088830244269,328.67354970366205,344.6042716684991,293.11414758330125,377.3477116656101,299.8106614870444,356.8799737053571,402.54348809604573,386.23020415963714,382.3193061022772,394.00855431659545,377.64829114268105,390.5112069938158,376.184030869744,400.34690325539475,393.6724229831694,211.00521629654165,307.72663236410864,276.11016776654964,308.63822594977097,331.96919596372885,327.2117054007617,275.57140415625605,301.43288380851953,269.43896894871506,128.01958767200577,178.502371525655,177.72849337200074,156.16952408294185,203.4883958040597,158.3824324768024,206.40220015139735,209.06067775654955,213.8303646042591,216.56065608866598,174.59675757613607,268.01342887081995,226.42184240159284,162.71988634216618,249.68177206163242,202.7304367021122,170.56962440283175,159.5048464788632,178.15453319632968,201.07429712329642,229.74321269285224,235.5683252957456,176.08390935321253,246.74966446624606,229.04481503634912,163.51602551600377,217.37701097990845
81,41.34127668200862,67.42339672668393,166.80277312614157,103.41793038721893,20.842326557577433,43.03173367423721,87.40228364539264,139.7524311563713,197.48717185083046,202.8823928183698,134.4596212977793,146.44320930013072,199.5089410209564,219.86448932112134,85.60351999555675,114.57107493423062,249.14441060992007,113.5651805577704,474.2703890945309,450.0984986548105,459.38520867693603,428.1225599635766,507.89473916120113,474.5071259166831,461.4275618515126,408.13380794486517,431.63948369310776,434.63133003428374,439.24887693111464,492.0551269567446,115.75508599618368,128.89518144830555,241.75236354860402,177.9118766483203,205.41405743323804,196.5192115937135,139.95552077060924,76.86565732948695,148.16201701917495,584.0867394307189,519.3191735197314,560.6926531900535,614.8291147258798,612.9166540996075,620.3165477319983,575.0468768294475,567.7396596778456,573.6999061167203,360.4195957258814,357.2866556609616,358.7680128192451,404.71907619931693,361.5141776833848,460.25568818008253,349.0873647954181,445.35991064829267,351.664823355647,260.2236084316188,292.5588846068193,293.14379430035547,262.261686456171,223.80093907347694,189.87413474793246,281.23856160700086,300.2719464178446,280.0745987409707,71.83582459823897,119.90969586272844,72.93607397562658,127.73720717003705,218.86151471070073,152.16852917930197,96.54645172805441,103.3820929063215,164.05467111182807,167.38775149982922,155.32954040083425,143.13682084883078,163.2907510334532,153.86854674576574,160.88356607397367,158.45972656653643,188.22950175000165,148.4548095549527,327.672881581946,381.19139121551393,321.09417799454167,346.28161232071125,394.16729066965314,378.3928513512253,283.85805438106746,391.2770939627596,266.68247578617377,369.2506241805611,322.2253897096366,367.8814558333781,454.19035036657743,288.6088216012697,449.4965204492405,378.36918916316506,300.3154849503872,395.3452506158623,578.8447612640657,533.7437045259495,627.3279293264653,581.9375592756841,521.9030659018701,611.5605621871803,561.7511816546718,532.5083093766599,516.6994752373195,238.2441253865754,261.14013558897796,277.66443696813826,234.83974233901785,256.41687591165595,165.39701409180415,165.84886583771905,206.7724075096004,204.2777211790749
137,152.2355931859182,126.35602921609728,245.3170870485516,214.60454291965496,101.8950011100773,125.76508335995536,196.7396816133077,238.59499847025987,283.60402391917023,302.9745938900329,184.10232885615727,250.43387766006697,203.78756686813608,211.4289733449713,65.80737450345129,223.92110004516869,315.11601575213643,162.03870843364328,421.06251831689025,394.3598386493569,431.63267866865306,366.4647096190897,460.6060281442704,441.34677807122904,420.23500496159573,375.29081865332137,405.45570695011224,368.7085178054146,329.73870347465845,391.02336800961353,4.186611600275996,35.9975059615008,143.36044899663406,86.70489132994085,95.3904789818504,101.33122602472913,25.965298856772684,53.71889738739306,38.32518336010581,499.5213743883861,430.88990549067023,491.15126316894487,535.5460793939335,533.6574595841242,551.3710500371659,503.59209001956077,483.67556197989364,486.08597874928245,260.3543984918371,268.95856197847434,244.4857672935335,299.77417000457353,255.97614404622627,377.9226928211191,241.37728145229116,343.83919036455757,251.80690677065658,155.86043925555322,185.26754034265235,178.64023520530927,171.96557294241157,110.68809575321869,83.97413609219186,172.07088278240116,186.7990885664495,167.01314629253827,72.80912763893681,35.85672090866372,74.83653760244493,82.08596149038621,153.82205897529616,69.94839504068136,116.22744504432607,40.35076343913876,124.7162125664805,159.39583894359868,141.99469052171708,133.86417496085227,151.3229931915609,134.81496838673337,147.6606256985111,135.8718609028775,167.6929428712368,144.92755195117596,289.53891043822904,367.56451157955905,307.53234882061486,339.9983347797601,386.05383666139875,372.0495892128385,276.0121583216726,373.45346323652353,258.7121622968073,300.42337557784094,273.2557970640286,313.9310518437653,379.0478401315535,251.173169600907,376.0519849529094,331.86244774711054,264.20488474952435,348.40290470915517,477.2848235499085,437.6051139963576,521.1580347268707,474.1855397891745,416.7085462712564,508.26063103126813,465.75943849358896,429.92813203909617,421.9677033936709,187.9650867159945,223.62656334194946,251.70480772833025,214.1964977075168,207.18472379440502,148.942937817757,134.29635779554707,132.63284005625505,172.40791538276366
159,505.1575255719658,520.124906217905,633.7879549646294,556.4545288911017,446.8450320675414,434.13561358799706,483.93507656846475,603.7223564616078,664.4638645884949,499.19756162087623,371.8954266543634,489.3744809284058,286.96051310334866,260.3344639890282,389.0474588421224,495.93542240256505,398.8152257250315,378.70314080910316,7.063148030583295,21.183943453219964,104.96457295405997,55.82181979486081,51.41194714978694,86.38572938583309,50.74318984172227,93.53125238308878,109.86903719561629,66.37917238008957,312.5345530040829,253.78724376244145,417.8000750738426,444.07858693836477,294.1277803691895,329.7296529048652,350.8405296330736,320.19170433691437,414.8003967337898,458.8422507592839,425.5857634775422,194.4623126160325,181.24959609184364,117.09643221209022,193.57563953092077,191.98262161292465,166.81911471801695,134.5407090951041,181.66669115005837,203.55768818745878,244.50317892829682,192.77549401664328,359.75311066961416,269.56099158305767,276.2931243779606,135.69483640216956,292.609316000723,247.67705129909646,245.8396464599433,472.73810197933625,472.8285164209773,416.17017737753247,518.6889022989319,358.7560820550584,443.52012982833,458.26383014796636,346.5898317193946,430.4471419689826,477.00737484222395,448.02554135763233,479.56389665418936,495.186587771825,542.7430264445992,470.72788175906743,524.6992883663585,454.1212258023116,534.6180428106217,573.1526518347493,555.7288379370876,547.8677416060775,564.9375588449211,548.237129940217,561.2584946949133,548.7761895734175,579.1887426154088,558.9205970408162,143.5156476259585,160.6752473472712,185.15989043921508,191.4969247872881,176.20039953645772,183.7980212523921,217.04421760632476,145.23813186946632,227.53247833846146,122.74510591540064,145.21883540844976,100.67434990011523,100.44099223036659,180.36528680037526,93.23518814487977,90.10637908717777,170.07425522084134,73.68175505396349,295.3874259895315,234.39697270743116,363.5450396881488,351.6009883113621,297.7713658079554,328.4802904490063,246.69615402039005,280.4577310704849,218.46718981257723,231.07334235482608,206.75396812075553,197.9617626916315,238.71899757865916,212.059294494527,302.92608883576594,301.7367080508979,281.50742930939634,263.18549834471855
164,328.6101870077567,287.47642241295205,393.1739786566315,388.8786856549632,282.04530376111836,304.6361975926971,376.7797965249921,402.6545855448927,433.83296646451237,479.4910283046132,344.9889498701727,429.034772197786,329.18371013146003,322.6245567598215,235.5508772397965,403.8592452025511,472.005098676084,326.2051422952179,423.8519919084371,396.4282970795367,475.3903490241802,361.94339609421445,468.96584555710365,475.5458150618318,444.1098066351461,419.1343300199347,454.93742715075706,355.2341154082459,197.0527330474159,283.9040544835197,179.21100198109283,169.18260156585657,143.81751836191933,165.8889801745184,116.10446139231841,155.04825725390305,154.7844097591718,222.3767462578831,146.84565568692315,427.1643833060153,355.9070701789398,453.43632573704144,472.5113944853901,470.8298475873238,509.4291104094083,460.5976792870442,414.0087579610367,407.40604426389706,183.8807125208686,227.0023445215877,93.9151233097789,192.99591271506867,158.59083528436466,326.0029761649554,138.63713107162414,241.76990549574427,179.15209458673016,73.34345699050075,57.64197797841204,1.860468205145111,120.5436934553887,93.23453055982922,111.61435925931123,46.73424754376692,71.73498503628043,21.417957354285686,236.5346741315316,178.85582240660062,237.31007717042945,200.6534290257493,175.37358950065243,160.7531150976785,260.39884834862664,196.3269356988747,209.22427007068038,255.88258657254215,243.1076835083339,244.18610301932227,248.18135455677006,234.67655010087952,245.38388662242102,231.2093448332434,245.32187519366892,254.03435198235422,342.217161963335,440.0365205602536,390.11989464600384,426.02735778598293,463.19575744761016,453.32793363640604,371.79243483379145,439.39457860379594,358.1551321166214,295.84834700835603,313.09271986178516,334.72446118022975,343.92233037585197,315.23636394692,345.24545556086633,361.6295724701001,326.4507438000791,374.1500336868772,360.3775157501648,340.5536156111324,386.75834525430434,336.5770476327,292.4231396304198,383.8820032607236,366.44268819198186,313.53609591830013,330.71408102238945,256.8707031681688,296.41456869393375,331.2707248654912,311.36175522103093,269.2458931466802,274.9176757167471,253.2633569147089,197.15989730314575,272.37634701649455
233,382.0101628903956,365.56893715213783,484.49361535893206,444.44616523746475,321.8876029695344,329.3095684833323,401.42692568291693,475.61528858751234,522.8567237438749,475.54174453081936,324.4955668642756,437.90623047800125,269.98414083840845,251.11020542731467,257.6115999043019,424.63121006732246,427.4257480582326,314.5191210024501,264.58866206875825,237.97932525601448,330.1963297427991,203.01018671366592,309.9354401522209,325.7624056025111,291.4092376342286,277.9012420364617,314.10499067790624,194.06382951290456,109.97150504984977,151.9226902812344,241.3598493657968,253.8449291945119,99.28959884576182,163.18709952781086,145.43841769633835,144.51575743899335,225.24130554689896,292.9841413745228,228.8553176211968,272.0180577585768,200.62240046695004,289.6471235866486,314.34570929693683,312.5711571388209,346.50240373385395,297.4578309089349,257.48367211807965,255.0063556122315,22.238365054854434,66.06271202676184,102.89851975103429,65.30914703897719,28.854196755478423,162.65242109942034,36.06746559395039,104.81041782742025,15.304435081072231,229.25299239405126,221.59570838548768,163.0762454002511,277.76217213441225,138.14999593960198,224.72637851525633,208.8371989876916,92.75852176413301,180.5232936899126,312.0080840737661,261.7232691746571,313.9578337623108,303.21847461366315,318.2527224596477,267.288116599161,352.7251662811396,275.30219105278934,330.8458742194508,376.65237652453334,360.42314382685,356.6917956598593,368.12598914863275,351.8217888372784,364.6441855611468,350.28421339148684,374.1995705708644,368.0215074894187,216.44618968815215,315.06205212167305,278.99123344045825,312.7425097196272,339.3320566312334,333.40686266243,274.8355134567344,309.99242576567264,267.1314101549879,142.31285822392448,183.909469624138,189.45743556197473,179.79022289231548,204.13700045294695,181.3738284742768,218.12227259480352,211.16286953296267,227.1459736367868,238.5105977614068,199.31444424508416,286.8686485537692,243.237250732733,181.2672708369747,270.60140704283475,227.35922753504153,191.65366224481596,184.79903677670777,170.77432661659472,198.08796194083305,228.974840587429,229.96228912821198,171.5578451848488,233.78563117320732,214.91079071107774,147.35641512186092,207.50086188084936
